OrderID;Date;Product;Category;Quantity;UnitPrice;Discount;City;Manager;Segment;Cost
ORD-2508-00015;09.08.2025;Thermo Bottle;Outdoor;4;208.56;0.05;Moscow;Ivanov;B2C;680.0
ORD-2508-00035;2025-08-30;Bike Helmet;Outdoor;5;268.34;0.0;Saint Petersburg;Petrova;B2C;1053.0
ORD-2508-00075;2025-08-25;Printer Jet;Office;6;182.59;5%;Moscow;Smirnova;B2B;867.48
ORD-2508-00103;25.08.2025;Smartphone X;Electronics;7;237.3;0%;Yekaterinburg;Volkova;B2B;1345.68
ORD-2508-00154;22.08.2025;Cap Sport;Clothing;2;161.72;0.0;Saint Petersburg;Orlov;B2B;259.12
ORD-2508-00163;2025-08-13;Board Game;Toys;4;49.98;5%;Nizhny Novgorod;Smirnova;B2C;146.24
ORD-2508-00174;2025-08-28;Tablet Mini;Electronics;3;1092.93;10%;Saint Petersburg;Petrova;B2C;2196.18
ORD-2508-00192;2025-08-08;Monitor 24;Office;2;52.95;10%;Kazan;Petrova;B2C;69.5
ORD-2508-00209;2025-08-25;Monitor 24;Office;3;198.06;10%;Moscow;Smirnova;B2B;476.88
ORD-2508-00314;2025-08-13;Doll Classic;Toys;3;112.15;0.0;Saint Petersburg;Sidorov;B2B;231.6
ORD-2508-00335;2025-08-06;Sneakers Run;Clothing;3;93.69;0.1;Moscow;Sidorov;B2C;202.74
ORD-2508-00386;2025-08-09;Vacuum 3000;Home;7;61.55;0.0;Novosibirsk;;B2C;326.69
ORD-2508-00423;08/25/2025;Backpack 30L;Outdoor;3;581.21;5%;Moscow;Ivanov;B2C;1226.58
ORD-2508-00503;2025-08-27;Headphones Pro;Electronics;1;151.63;0.0;Nizhny Novgorod;Ivanov;B2C;114.69
ORD-2508-00639;2025-08-27;Camera Zoom;Electronics;2;776.21;0%;Moscow;Petrova;B2C;1164.6
ORD-2508-00669;2025-08-08;Camera Zoom;Electronics;5;1151.24;0.2;Novosibirsk;Orlov;B2B;4250.8
ORD-2508-00673;2025-08-09;RC Car;Toys;5;20.22;0.0;Novosibirsk;Petrova;B2B;78.15
ORD-2508-00705;2025-08-09;Doll Classic;Toys;2;39.35;5%;Yekaterinburg;Petrova;B2C;58.76
ORD-2508-00755;2025-08-26;Laptop Air;Electronics;3;268.98;0%;Novosibirsk;Sidorov;B2B;616.35
ORD-2508-00818;2025-08-20;Thermo Bottle;Outdoor;6;121.45;0.05;Yekaterinburg;Sidorov;B2C;539.88
ORD-2508-00926;2025-08-12;Backpack 30L;Outdoor;1;484.81;0.2;Kazan;Smirnova;B2B;308.36
ORD-2508-01026;2025-08-21;T-Shirt Cotton;Clothing;3;123.31;0.0;Saint Petersburg;Volkova;B2C;250.74
ORD-2508-01058;2025-08-19;RC Car;Toys;6;115.95;0.1;Moscow;Sidorov;B2C;449.28
ORD-2508-01073;2025-08-19;Headphones Pro;Electronics;1;958.0;0.0;Yekaterinburg;Unknown;B2B;589.73
ORD-2508-01075;2025-08-16;Blender Max;Home;6;95.97;0.2;Yekaterinburg;Smirnova;B2C;393.72
ORD-2508-01098;18.08.2025;Puzzle 1000;Toys;3;66.51;0.0;Nizhny Novgorod;Smirnova;B2C;169.29
ORD-2508-01109;08/30/2025;Camera Zoom;Electronics;1;696.14;0.05;Saint Petersburg;Orlov;B2B;560.81
ORD-2508-01115;2025-08-15;Thermo Bottle;Outdoor;6;448.29;0.0;Kazan;;B2B;1646.46
ORD-2508-01139;2025-08-23;Smartphone X;Electronics;6;781.48;0.2;Moscow;Volkova;B2C;3874.44
